418;3;1;36
421;3;1;72
430;3;1;10
435;3;0;89
438;3;1;33
441;3;0;46
448;3;1;15
454;3;1;52
457;3;1;61
462;3;0;11
470;3;1;73
1;4;0;62
6;4;1;96
22;4;0;63
37;4;1;47
40;4;1;94
44;4;1;40
48;4;1;14
49;4;1;28
56;4;1;0
69;4;1;85
70;4;0;78
75;4;1;97
81;4;0;31
84;4;1;64
86;4;1;48
87;4;1;49
89;4;1;86
94;4;1;1
97;4;1;4
101;4;1;90
102;4;0;87
113;4;0;55
125;4;1;91
127;4;1;29
128;4;1;5
134;4;1;98
144;4;1;41
154;4;1;79
157;4;1;22
158;4;0;16
160;4;0;74
163;4;1;34
172;4;0;88
174;4;0;80
183;4;0;81
185;4;1;42
195;4;1;53
198;4;1;99
199;4;1;6
201;4;1;69
203;4;1;2
217;4;0;17
222;4;1;24
232;4;1;18
239;4;1;92
242;4;1;82
243;4;1;23
250;4;1;19
256;4;1;75
257;4;1;20
261;4;1;21
262;4;1;12
266;4;1;25
268;4;1;26
270;4;1;7
272;4;1;43
273;4;1;8
279;4;1;13
280;4;1;70
281;4;1;37
284;4;1;44
286;4;1;65
290;4;1;95
293;4;0;76
298;4;1;38
299;4;0;56
303;4;1;27
304;4;1;39
308;4;0;93
312;4;1;3
321;4;1;32
324;4;1;57
330;4;0;77
332;4;0;83
333;4;1;35
336;4;1;30
341;4;0;58
344;4;1;54
346;4;1;66
355;4;1;45
359;4;1;67
362;4;1;9
388;4;1;50
392;4;1;51
397;4;1;71
401;4;1;59
409;4;0;60
411;4;1;68
414;4;1;84
418;4;1;36
421;4;1;72
430;4;1;10
435;4;1;89
438;4;1;33
441;4;0;46
448;4;1;15
454;4;1;52
457;4;1;61
462;4;1;11
470;4;1;73
1;5;0;62
6;5;1;96
22;5;0;63
37;5;1;47
40;5;1;94
44;5;1;40
48;5;1;14
49;5;1;28
56;5;1;0
69;5;1;85
70;5;0;78
75;5;1;97
81;5;0;31
84;5;1;64
86;5;1;48
87;5;1;49
89;5;1;86
94;5;1;1
97;5;1;4
101;5;1;90
102;5;0;87
113;5;0;55
125;5;1;91
127;5;1;29
128;5;1;5
134;5;1;98
144;5;1;41
154;5;1;79
157;5;1;22
158;5;0;16
160;5;0;74
163;5;1;34
172;5;0;88
174;5;0;80
183;5;0;81
185;5;1;42
195;5;1;53
198;5;1;99
199;5;1;6
201;5;1;69
203;5;1;2
217;5;0;17
222;5;1;24
232;5;1;18
239;5;1;92
242;5;1;82
243;5;1;23
250;5;1;19
256;5;1;75
257;5;1;20
261;5;1;21
262;5;1;12
266;5;1;25
268;5;1;26
270;5;1;7
272;5;1;43
273;5;1;8
279;5;1;13
280;5;1;70
281;5;1;37
284;5;1;44
286;5;1;65
290;5;1;95
293;5;0;76
298;5;1;38
299;5;0;56
303;5;1;27
304;5;1;39
308;5;0;93
312;5;1;3
321;5;1;32
324;5;1;57
330;5;0;77
332;5;0;83
333;5;1;35
336;5;1;30
341;5;0;58
344;5;1;54
346;5;1;66
355;5;1;45
359;5;1;67
362;5;1;9
388;5;1;50
392;5;1;51
397;5;1;71
401;5;1;59
409;5;0;60
411;5;1;68
414;5;1;84
418;5;1;36
421;5;1;72
430;5;1;10
435;5;1;89
438;5;1;33
441;5;0;46
448;5;1;15
454;5;1;52
457;5;1;61
462;5;1;11
470;5;1;73
1;6;0;62
6;6;1;96
22;6;0;63
37;6;1;47
40;6;1;94
44;6;1;40
48;6;1;14
49;6;1;28
56;6;1;0
69;6;1;85
70;6;0;78
75;6;1;97
81;6;0;31
84;6;1;64
86;6;1;48
87;6;1;49
89;6;1;86
94;6;1;1
97;6;1;4
101;6;1;90
102;6;0;87
113;6;0;55
125;6;1;91
127;6;1;29
128;6;1;5
134;6;1;98
144;6;1;41
154;6;1;79
157;6;1;22
158;6;0;16
160;6;0;74
163;6;1;34
172;6;0;88
174;6;0;80
183;6;0;81
185;6;1;42
195;6;1;53
198;6;1;99
199;6;1;6
201;6;1;69
203;6;1;2
217;6;0;17
222;6;1;24
232;6;1;18
239;6;0;92
242;6;1;82
243;6;0;23
250;6;1;19
256;6;1;75
257;6;0;20
261;6;1;21
262;6;1;12
266;6;1;25
268;6;1;26
270;6;1;7
272;6;1;43
273;6;1;8
279;6;1;13
280;6;1;70
281;6;1;37
284;6;1;44
286;6;1;65
290;6;1;95
293;6;0;76
298;6;1;38
299;6;0;56
303;6;1;27
304;6;1;39
308;6;0;93
312;6;1;3
321;6;1;32
324;6;1;57
330;6;0;77
332;6;0;83
333;6;1;35
336;6;1;30
341;6;0;58
344;6;1;54
346;6;1;66
355;6;1;45
359;6;1;67
362;6;1;9
388;6;1;50
392;6;1;51
397;6;1;71
401;6;1;59
409;6;0;60
411;6;1;68
414;6;1;84
418;6;1;36
421;6;1;72
430;6;1;10
435;6;0;89
438;6;1;33
441;6;0;46
448;6;1;15
454;6;1;52
457;6;1;61
462;6;1;11
470;6;1;73
1;7;0;62
6;7;1;96
22;7;0;63
37;7;1;47
40;7;1;94
44;7;1;40
48;7;1;14
49;7;1;28
56;7;1;0
69;7;1;85
70;7;0;78
75;7;1;97
81;7;0;31
84;7;1;64
86;7;1;48
87;7;1;49
89;7;1;86
94;7;1;1
97;7;1;4
101;7;1;90
102;7;0;87
113;7;0;55
125;7;1;91
127;7;1;29
128;7;1;5
134;7;1;98
144;7;1;41
154;7;1;79
157;7;1;22
158;7;0;16
160;7;0;74
163;7;1;34
172;7;0;88
174;7;0;80
183;7;0;81
185;7;1;42
195;7;1;53
198;7;1;99
199;7;1;6
201;7;1;69
203;7;1;2
217;7;0;17
222;7;1;24
232;7;1;18
239;7;1;92
242;7;1;82
243;7;1;23
250;7;1;19
256;7;1;75
257;7;1;20
261;7;1;21
262;7;1;12
266;7;1;25
268;7;1;26
270;7;1;7
272;7;1;43
273;7;1;8
279;7;1;13
280;7;1;70
281;7;1;37
284;7;1;44
286;7;1;65
290;7;1;95
293;7;0;76
298;7;1;38
299;7;0;56
303;7;1;27
304;7;1;39
308;7;0;93
312;7;1;3
321;7;1;32
324;7;1;57
330;7;0;77
332;7;0;83
333;7;1;35
336;7;1;30
341;7;0;58
344;7;1;54
346;7;1;66
355;7;1;45
359;7;1;67
362;7;1;9
388;7;1;50
392;7;1;51
397;7;1;71
401;7;1;59
409;7;0;60
411;7;1;68
414;7;1;84
418;7;1;36
421;7;1;72
430;7;1;10
435;7;1;89
438;7;1;33
441;7;0;46
448;7;1;15
454;7;1;52
457;7;1;61
462;7;1;11
470;7;1;73
1;8;0;62
6;8;1;96
22;8;0;63
37;8;1;47
40;8;1;94
44;8;1;40
48;8;1;14
49;8;1;28
56;8;1;0
69;8;1;85
70;8;0;78
75;8;1;97
81;8;0;31
84;8;1;64
86;8;1;48
87;8;1;49
89;8;1;86
94;8;1;1
97;8;1;4
101;8;1;90
102;8;0;87
113;8;0;55
125;8;1;91
127;8;1;29
128;8;1;5
134;8;1;98
144;8;1;41
154;8;1;79
157;8;1;22
158;8;0;16
160;8;0;74
163;8;1;34
172;8;0;88
174;8;0;80
183;8;0;81
185;8;1;42
195;8;1;53
198;8;1;99
199;8;1;6
201;8;1;69
203;8;1;2
217;8;0;17
222;8;1;24
232;8;1;18
239;8;0;92
242;8;1;82
243;8;1;23
250;8;1;19
256;8;1;75
257;8;1;20
261;8;1;21
262;8;1;12
266;8;1;25
268;8;1;26
270;8;1;7
272;8;1;43
273;8;1;8
279;8;1;13
280;8;1;70
281;8;1;37
284;8;1;44
286;8;1;65
290;8;1;95
293;8;0;76
298;8;1;38
299;8;0;56
303;8;1;27
304;8;1;39
308;8;0;93
312;8;1;3
321;8;1;32
324;8;1;57
330;8;0;77
332;8;0;83
333;8;1;35
336;8;1;30
341;8;0;58
344;8;1;54
346;8;1;66
355;8;1;45
359;8;1;67
362;8;1;9
388;8;1;50
392;8;1;51
397;8;1;71
401;8;1;59
409;8;0;60
411;8;1;68
414;8;1;84
418;8;1;36
421;8;1;72
430;8;1;10
435;8;0;89
438;8;1;33
441;8;0;46
448;8;1;15
454;8;1;52
457;8;1;61
462;8;1;11
470;8;1;73
1;9;0;62
6;9;1;96
22;9;0;63
37;9;1;47
40;9;1;94
44;9;1;40
48;9;1;14
49;9;1;28
56;9;1;0
69;9;1;85
70;9;0;78
75;9;1;97
81;9;0;31
84;9;1;64
86;9;1;48
87;9;1;49
89;9;1;86
94;9;1;1
97;9;1;4
101;9;1;90
102;9;0;87
113;9;0;55
125;9;1;91
127;9;1;29
128;9;1;5
134;9;1;98
144;9;1;41
154;9;1;79
157;9;1;22
158;9;0;16
160;9;0;74
163;9;1;34
172;9;0;88
174;9;0;80
183;9;0;81
185;9;1;42
195;9;1;53
198;9;1;99
199;9;1;6
201;9;1;69
203;9;1;2
217;9;0;17
222;9;1;24
232;9;1;18
239;9;1;92
242;9;1;82
243;9;1;23
250;9;1;19
256;9;1;75
257;9;1;20
261;9;1;21
262;9;1;12
266;9;1;25
268;9;1;26
270;9;1;7
272;9;1;43
273;9;1;8
279;9;1;13
280;9;1;70
281;9;1;37
284;9;1;44
286;9;1;65
290;9;1;95
293;9;0;76
298;9;1;38
299;9;0;56
303;9;1;27
304;9;1;39
308;9;0;93
312;9;1;3
321;9;1;32
324;9;1;57
330;9;0;77
332;9;0;83
333;9;1;35
336;9;1;30
341;9;0;58
344;9;1;54
346;9;1;66
355;9;1;45
359;9;1;67
362;9;1;9
388;9;1;50
392;9;1;51
397;9;1;71
401;9;1;59
409;9;0;60
411;9;1;68
414;9;1;84
418;9;1;36
421;9;1;72
430;9;1;10
435;9;1;89
438;9;1;33
441;9;0;46
448;9;1;15
454;9;1;52
457;9;1;61
462;9;1;11
470;9;1;73
1;10;0;62
6;10;1;96
22;10;0;63
37;10;1;47
40;10;1;94
44;10;1;40
48;10;1;14
49;10;1;28
56;10;1;0
69;10;1;85
70;10;0;78
75;10;1;97
81;10;0;31
84;10;1;64
86;10;1;48
87;10;1;49
89;10;1;86
94;10;1;1
97;10;1;4
101;10;1;90
102;10;0;87
113;10;0;55
125;10;1;91
127;10;1;29
128;10;1;5
134;10;1;98
144;10;1;41
154;10;1;79
157;10;1;22
158;10;0;16
160;10;0;74
163;10;1;34
172;10;0;88
174;10;0;80
183;10;0;81
185;10;1;42
195;10;1;53
198;10;1;99
199;10;1;6
201;10;1;69
203;10;1;2
217;10;0;17
222;10;1;24
232;10;1;18
239;10;0;92
242;10;1;82
243;10;1;23
250;10;1;19
256;10;1;75
257;10;1;20
261;10;1;21
262;10;1;12
266;10;1;25
268;10;1;26
270;10;1;7
272;10;1;43
273;10;1;8
279;10;1;13
280;10;1;70
281;10;1;37
284;10;1;44
286;10;1;65
290;10;1;95
293;10;0;76
298;10;1;38
299;10;0;56
303;10;1;27
304;10;1;39
308;10;0;93
312;10;1;3
321;10;1;32
324;10;1;57
330;10;0;77
332;10;0;83
333;10;1;35
336;10;1;30
341;10;0;58
344;10;1;54
346;10;1;66
355;10;1;45
359;10;1;67
362;10;1;9
388;10;1;50
392;10;1;51
397;10;1;71
401;10;1;59
409;10;0;60
411;10;1;68
414;10;1;84
418;10;1;36
421;10;1;72
430;10;1;10
435;10;0;89
438;10;1;33
441;10;0;46
448;10;1;15
454;10;1;52
457;10;1;61
462;10;1;11
470;10;1;73
1;11;0;62
6;11;1;96
22;11;0;63
37;11;1;47
40;11;1;94
44;11;1;40
48;11;1;14
49;11;1;28
56;11;1;0
69;11;1;85
70;11;0;78
75;11;1;97
81;11;0;31
84;11;1;64
86;11;1;48
87;11;1;49
89;11;1;86
94;11;1;1
97;11;1;4
101;11;1;90
102;11;0;87
113;11;0;55
125;11;1;91
127;11;1;29
128;11;1;5
134;11;1;98
144;11;1;41
154;11;1;79
157;11;1;22
158;11;0;16
160;11;0;74
163;11;1;34
172;11;0;88
174;11;0;80
183;11;0;81
185;11;1;42
195;11;1;53
198;11;1;99
199;11;1;6
201;11;1;69
203;11;1;2
217;11;0;17
222;11;1;24
232;11;1;18
239;11;1;92
242;11;1;82
243;11;0;23
250;11;1;19
256;11;1;75
257;11;0;20
261;11;1;21
262;11;1;12
266;11;1;25
268;11;1;26
270;11;1;7
272;11;1;43
273;11;1;8
279;11;1;13
280;11;1;70
281;11;1;37
284;11;1;44
286;11;1;65
290;11;1;95
293;11;0;76
298;11;1;38
299;11;0;56
303;11;1;27
304;11;1;39
308;11;0;93
312;11;1;3
321;11;1;32
324;11;1;57
330;11;0;77
332;11;0;83
333;11;1;35
336;11;1;30
341;11;0;58
344;11;1;54
346;11;1;66
355;11;1;45
359;11;1;67
362;11;1;9
388;11;1;50
392;11;1;51
397;11;1;71
401;11;1;59
409;11;0;60
411;11;1;68
414;11;1;84
418;11;1;36
421;11;1;72
430;11;1;10
435;11;1;89
438;11;1;33
441;11;0;46
448;11;1;15
454;11;1;52
457;11;1;61
462;11;1;11
470;11;1;73
1;12;0;62
6;12;1;96
22;12;0;63
37;12;1;47
40;12;1;94
44;12;1;40
48;12;1;14
49;12;1;28
56;12;1;0
69;12;1;85
70;12;0;78
75;12;1;97
81;12;0;31
84;12;1;64
86;12;1;48
87;12;1;49
89;12;1;86
94;12;1;1
97;12;1;4
101;12;1;90
102;12;0;87
113;12;0;55
125;12;1;91
127;12;1;29
128;12;1;5
134;12;1;98
144;12;1;41
154;12;1;79
157;12;1;22
158;12;0;16
160;12;0;74
163;12;1;34
172;12;0;88
174;12;0;80
183;12;0;81
185;12;1;42
195;12;1;53
198;12;1;99
199;12;1;6
201;12;1;69
203;12;1;2
217;12;0;17
222;12;1;24
232;12;1;18
239;12;1;92
242;12;1;82
243;12;0;23
250;12;1;19
256;12;1;75
257;12;0;20
261;12;1;21
262;12;1;12
266;12;1;25
268;12;1;26
270;12;1;7
272;12;1;43
273;12;1;8
279;12;1;13
280;12;1;70
281;12;1;37
284;12;1;44
286;12;1;65
290;12;1;95
293;12;0;76
298;12;1;38
299;12;0;56
303;12;1;27
304;12;1;39
308;12;0;93
312;12;1;3
321;12;1;32
324;12;1;57
330;12;0;77
332;12;0;83
333;12;1;35
336;12;1;30
341;12;0;58
344;12;1;54
346;12;1;66
355;12;1;45
359;12;1;67
362;12;1;9
388;12;1;50
392;12;1;51
397;12;1;71
401;12;1;59
409;12;0;60
411;12;1;68
414;12;1;84
418;12;1;36
421;12;1;72
430;12;1;10
435;12;1;89
438;12;1;33
441;12;0;46
448;12;1;15
454;12;1;52
457;12;1;61
462;12;1;11
470;12;1;73
1;13;0;62
6;13;1;96
22;13;0;63
37;13;1;47
40;13;1;94
44;13;1;40
48;13;1;14
49;13;1;28
56;13;1;0
69;13;1;85
70;13;0;78
75;13;1;97
81;13;0;31
84;13;1;64
86;13;1;48
87;13;1;49
89;13;1;86
94;13;1;1
97;13;1;4
101;13;1;90
102;13;0;87
113;13;0;55
125;13;1;91
127;13;1;29
128;13;1;5
134;13;1;98
144;13;1;41
154;13;1;79
157;13;1;22
158;13;0;16
160;13;0;74
163;13;1;34
172;13;0;88
174;13;0;80
183;13;0;81
185;13;1;42
195;13;1;53
198;13;1;99
199;13;1;6
201;13;1;69
203;13;1;2
217;13;0;17
222;13;1;24
232;13;1;18
239;13;1;92
242;13;1;82
243;13;1;23
250;13;1;19
256;13;1;75
257;13;1;20
261;13;1;21
262;13;1;12
266;13;1;25
268;13;1;26
270;13;1;7
272;13;1;43
273;13;1;8
279;13;1;13
280;13;1;70
281;13;1;37
284;13;1;44
286;13;1;65
290;13;1;95
293;13;0;76
298;13;1;38
299;13;0;56
303;13;1;27
304;13;1;39
308;13;0;93
312;13;1;3
321;13;1;32
324;13;1;57
330;13;0;77
332;13;0;83
333;13;1;35
336;13;1;30
341;13;0;58
344;13;1;54
346;13;1;66
355;13;1;45
359;13;1;67
362;13;1;9
388;13;1;50
392;13;1;51
397;13;1;71
401;13;1;59
409;13;0;60
411;13;1;68
414;13;1;84
418;13;1;36
421;13;1;72
430;13;1;10
435;13;1;89
438;13;1;33
441;13;0;46
448;13;1;15
454;13;1;52
457;13;1;61
462;13;1;11
470;13;1;73
1;14;0;62
6;14;1;96
22;14;0;63
37;14;1;47
40;14;1;94
44;14;1;40
48;14;1;14
49;14;1;28
56;14;1;0
69;14;1;85
70;14;0;78
75;14;1;97
81;14;0;31
84;14;1;64
86;14;1;48
87;14;1;49
89;14;1;86
94;14;1;1
97;14;1;4
101;14;1;90
102;14;0;87
113;14;0;55
125;14;1;91
127;14;1;29
128;14;1;5
134;14;1;98
144;14;1;41
154;14;1;79
157;14;1;22
158;14;0;16
160;14;0;74
163;14;1;34
172;14;0;88
174;14;0;80
183;14;0;81
185;14;1;42
195;14;1;53
198;14;1;99
199;14;1;6
201;14;1;69
203;14;1;2
217;14;0;17
222;14;1;24
232;14;1;18
239;14;0;92
242;14;1;82
243;14;1;23
250;14;1;19
256;14;1;75
257;14;1;20
261;14;1;21
262;14;1;12
266;14;1;25
268;14;1;26
270;14;1;7
272;14;1;43
273;14;1;8
279;14;1;13
280;14;1;70
281;14;1;37
284;14;1;44
286;14;1;65
290;14;1;95
293;14;0;76
298;14;1;38
299;14;0;56
303;14;1;27
304;14;1;39
308;14;0;93
312;14;1;3
321;14;1;32
324;14;1;57
330;14;0;77
332;14;0;83
333;14;1;35
336;14;1;30
341;14;0;58
344;14;1;54
346;14;1;66
355;14;1;45
359;14;1;67
362;14;1;9
388;14;1;50
392;14;1;51
397;14;1;71
401;14;1;59
409;14;0;60
411;14;1;68
414;14;1;84
418;14;1;36
421;14;1;72
430;14;1;10
435;14;0;89
438;14;1;33
441;14;0;46
448;14;1;15
454;14;1;52
457;14;1;61
462;14;1;11
470;14;1;73
1;15;0;62
6;15;1;96
22;15;0;63
37;15;1;47
40;15;1;94
44;15;1;40
48;15;1;14
49;15;1;28
56;15;1;0
69;15;1;85
70;15;0;78
75;15;1;97
81;15;0;31
84;15;1;64
86;15;1;48
87;15;1;49
89;15;1;86
94;15;1;1
97;15;1;4
101;15;1;90
102;15;0;87
113;15;0;55
125;15;1;91
127;15;1;29
128;15;1;5
134;15;1;98
144;15;1;41
154;15;1;79
157;15;1;22
158;15;0;16
160;15;0;74
163;15;1;34
172;15;0;88
174;15;0;80
183;15;0;81
185;15;1;42
195;15;1;53
198;15;1;99
199;15;1;6
201;15;1;69
203;15;1;2
217;15;0;17
222;15;1;24
232;15;1;18
239;15;1;92
242;15;1;82
243;15;1;23
250;15;1;19
256;15;1;75
257;15;1;20
261;15;1;21
262;15;1;12
266;15;1;25
268;15;1;26
270;15;1;7
272;15;1;43
273;15;1;8
279;15;1;13
280;15;1;70
281;15;1;37
284;15;1;44
286;15;1;65
290;15;1;95
293;15;0;76
298;15;1;38
299;15;0;56
303;15;1;27
304;15;1;39
308;15;0;93
312;15;1;3
321;15;1;32
324;15;1;57
330;15;0;77
332;15;0;83
333;15;1;35
336;15;1;30
341;15;0;58
344;15;1;54
346;15;1;66
355;15;1;45
359;15;1;67
362;15;1;9
388;15;1;50
392;15;1;51
397;15;1;71
401;15;1;59
409;15;0;60
411;15;1;68
414;15;1;84
418;15;1;36
421;15;1;72
430;15;1;10
435;15;1;89
438;15;1;33
441;15;0;46
448;15;1;15
454;15;1;52
457;15;1;61
462;15;1;11
470;15;1;73
1;16;0;62
6;16;1;96
22;16;0;63
37;16;1;47
40;16;1;94
44;16;1;40
48;16;1;14
49;16;1;28
56;16;1;0
69;16;1;85
70;16;0;78
75;16;1;97
81;16;0;31
84;16;1;64
86;16;1;48
87;16;1;49
89;16;1;86
94;16;1;1
97;16;1;4
101;16;1;90
102;16;0;87
113;16;0;55
125;16;1;91
127;16;1;29
128;16;1;5
134;16;1;98
144;16;1;41
154;16;1;79
157;16;1;22
158;16;0;16
160;16;0;74
163;16;1;34
172;16;0;88
174;16;0;80
183;16;0;81
185;16;1;42
195;16;1;53
198;16;1;99
199;16;1;6
201;16;1;69
203;16;1;2
217;16;0;17
222;16;1;24
232;16;1;18
239;16;0;92
242;16;1;82
243;16;1;23
250;16;1;19
256;16;1;75
257;16;1;20
261;16;1;21
262;16;1;12
266;16;1;25
268;16;1;26
270;16;1;7
272;16;1;43
273;16;1;8
279;16;1;13
280;16;1;70
281;16;1;37
284;16;1;44
286;16;1;65
290;16;1;95
293;16;0;76
298;16;1;38
299;16;0;56
303;16;1;27
304;16;1;39
308;16;0;93
312;16;1;3
321;16;1;32
324;16;1;57
330;16;0;77
332;16;0;83
333;16;1;35
336;16;1;30
341;16;0;58
344;16;1;54
346;16;1;66
355;16;1;45
359;16;1;67
362;16;1;9
388;16;1;50
392;16;1;51
397;16;1;71
401;16;1;59
409;16;0;60
411;16;1;68
414;16;1;84
418;16;1;36
421;16;1;72
430;16;1;10
435;16;0;89
438;16;1;33
441;16;0;46
448;16;1;15
454;16;1;52
457;16;1;61
462;16;1;11
470;16;1;73
1;17;0;62
6;17;1;96
22;17;0;63
37;17;1;47
40;17;1;94
44;17;1;40
48;17;1;14
49;17;1;28
56;17;1;0
69;17;0;85
70;17;0;78
75;17;1;97
81;17;0;31
84;17;1;64
86;17;1;48
87;17;1;49
89;17;0;86
94;17;1;1
97;17;1;4
101;17;1;90
102;17;0;87
113;17;0;55
125;17;0;91
127;17;1;29
128;17;1;5
134;17;1;98
144;17;1;41
154;17;1;79
157;17;1;22
158;17;0;16
160;17;0;74
163;17;1;34
172;17;0;88
174;17;0;80
183;17;0;81
185;17;1;42
195;17;1;53
198;17;1;99
199;17;1;6
201;17;1;69
203;17;1;2
217;17;0;17
222;17;1;24
232;17;1;18
239;17;0;92
242;17;1;82
243;17;1;23
250;17;1;19
256;17;1;75
